id; time; WIN<qty=25>; IND<qty=5>; WDO<qty=6>; DOL<qty=5>;
241; 2016-03-03 14:17:23.898 BRT; -0.000710; -0.001011; 0.000104; 0.000092;
242; 2016-03-03 14:18:27.931 BRT; -0.000877; -0.001012; -0.000414; -0.000426;
243; 2016-03-03 14:19:31.936 BRT; -0.000402; -0.000477; -0.000307; -0.000556;
244; 2016-03-03 14:20:36.380 BRT; -0.000574; -0.000691; -0.000415; -0.000685;
245; 2016-03-03 14:21:40.410 BRT; 0.001255; 0.001128; -0.000544; -0.000686;
246; 2016-03-03 14:22:44.580 BRT; 0.000385; 0.000272; -0.000760; -0.000816;
247; 2016-03-03 14:23:48.133 BRT; 0.000333; 0.000165; -0.000674; -0.000686;
248; 2016-03-03 14:24:52.229 BRT; -0.001042; -0.001117; 0.000623; 0.000481;
249; 2016-03-03 14:25:56.237 BRT; -0.000979; -0.001118; -0.000285; -0.000297;
250; 2016-03-03 14:27:00.239 BRT; 0.000205; 0.000058; 0.000104; -0.000168;
251; 2016-03-03 14:28:04.443 BRT; -0.000586; -0.000583; -0.000544; -0.000556;
252; 2016-03-03 14:29:08.529 BRT; 0.000060; -0.000049; -0.000674; -0.000686;
253; 2016-03-03 14:30:12.538 BRT; -0.001227; -0.001331; 0.000493; 0.000351;
254; 2016-03-03 14:31:16.624 BRT; 0.000141; -0.000049; -0.000934; -0.001075;
255; 2016-03-03 14:32:20.663 BRT; 0.000107; 0.000058; -0.000934; -0.000946;
256; 2016-03-03 14:33:25.580 BRT; -0.000675; -0.000797; 0.000494; 0.000222;
257; 2016-03-03 14:34:29.950 BRT; 0.000081; 0.000058; -0.000545; -0.000557;
258; 2016-03-03 14:35:33.307 BRT; -0.000171; -0.000370; -0.001065; -0.001206;
259; 2016-03-03 14:36:37.307 BRT; 0.000397; 0.000165; 0.000104; -0.000168;
260; 2016-03-03 14:37:41.307 BRT; 0.000145; 0.000058; -0.000805; -0.000947;
261; 2016-03-03 14:38:45.310 BRT; -0.000098; -0.000263; 0.000104; 0.000092;
262; 2016-03-03 14:39:49.310 BRT; 0.001677; 0.001551; -0.000546; -0.000558;
263; 2016-03-03 14:40:53.372 BRT; -0.000319; -0.000475; -0.000178; -0.000298;
264; 2016-03-03 14:41:57.372 BRT; -0.000422; -0.000475; 0.000364; 0.000352;
265; 2016-03-03 14:43:01.437 BRT; -0.000831; -0.001007; 0.000061; -0.000038;
266; 2016-03-03 14:44:05.505 BRT; -0.000136; -0.000262; -0.000286; -0.000298;
267; 2016-03-03 14:45:09.516 BRT; -0.000806; -0.000901; -0.001455; -0.001597;
268; 2016-03-03 14:46:13.524 BRT; 0.000640; 0.000591; -0.001110; -0.001209;
269; 2016-03-03 14:47:17.537 BRT; -0.000490; -0.000688; -0.000286; -0.000429;
270; 2016-03-03 14:48:21.568 BRT; 0.000064; -0.000049; -0.000938; -0.001210;
271; 2016-03-03 14:49:25.624 BRT; -0.001733; -0.001859; 0.000365; 0.000353;
272; 2016-03-03 14:50:29.768 BRT; 0.000674; 0.000591; -0.000156; -0.000168;
273; 2016-03-03 14:51:33.998 BRT; -0.000107; -0.000262; 0.000082; 0.000092;
274; 2016-03-03 14:52:38.500 BRT; -0.000085; -0.000155; -0.000026; -0.000038;
275; 2016-03-03 14:53:42.160 BRT; 0.000848; 0.000696; -0.000026; -0.000038;
276; 2016-03-03 14:54:46.250 BRT; 0.000332; 0.000270; 0.000234; 0.000092;
277; 2016-03-03 14:55:50.710 BRT; -0.001080; -0.001218; -0.000677; -0.000949;
278; 2016-03-03 14:56:54.109 BRT; -0.000685; -0.000900; 0.000495; 0.000353;
279; 2016-03-03 14:57:58.170 BRT; 0.000498; 0.000483; -0.000546; -0.000689;
280; 2016-03-03 14:59:02.291 BRT; -0.000217; -0.000368; -0.000416; -0.000428;
