NEURON;SYNAPSE;GAUSS_RAD;LOG_FACTOR;VOTE_PARAM;HIT
51x27;128;5;8;3;0.9674418605
51x27;128;5;10;2;0.9604651163
51x27;128;5;10;2.5;0.9674418605
51x27;128;5;10;3;0.9604651163
51x27;128;7;2;2;0.9860465116
51x27;128;7;2;2.5;0.9906976744
51x27;128;7;2;3;0.9930232558
51x27;128;7;4;2;0.9906976744
51x27;128;7;4;2.5;0.9860465116
51x27;128;7;4;3;0.9860465116
51x27;128;7;6;2;0.9790697674
51x27;128;7;6;2.5;0.9813953488
51x27;128;7;6;3;0.9790697674
51x27;128;7;8;2;0.9906976744
51x27;128;7;8;2.5;0.988372093
51x27;128;7;8;3;0.988372093
51x27;128;7;10;2;0.9860465116
51x27;128;7;10;2.5;0.9813953488
51x27;128;7;10;3;0.976744186
51x27;128;9;2;2;0.988372093
51x27;128;9;2;2.5;0.9860465116
51x27;128;9;2;3;0.9837209302
51x27;128;9;4;2;0.9720930233
51x27;128;9;4;2.5;0.976744186
51x27;128;9;4;3;0.976744186
51x27;128;9;6;2;0.976744186
51x27;128;9;6;2.5;0.9744186047
51x27;128;9;6;3;0.9720930233
51x27;128;9;8;2;0.9744186047
51x27;128;9;8;2.5;0.9790697674
51x27;128;9;8;3;0.9813953488
51x27;128;9;10;2;0.9813953488
51x27;128;9;10;2.5;0.9860465116
51x27;128;9;10;3;0.9790697674
51x27;256;1;2;2;0.8744186047
51x27;256;1;2;2.5;0.8837209302
51x27;256;1;2;3;0.8813953488
51x27;256;1;4;2;0.8558139535
51x27;256;1;4;2.5;0.8697674419
51x27;256;1;4;3;0.8604651163
51x27;256;1;6;2;0.8325581395
51x27;256;1;6;2.5;0.8418604651
51x27;256;1;6;3;0.8441860465
51x27;256;1;8;2;0.8255813953
51x27;256;1;8;2.5;0.8302325581
51x27;256;1;8;3;0.8302325581
51x27;256;1;10;2;0.8046511628
51x27;256;1;10;2.5;0.8209302326
51x27;256;1;10;3;0.8046511628
51x27;256;3;2;2;0.9558139535
51x27;256;3;2;2.5;0.9558139535
51x27;256;3;2;3;0.9558139535
51x27;256;3;4;2;0.9372093023
51x27;256;3;4;2.5;0.9372093023
51x27;256;3;4;3;0.9372093023
51x27;256;3;6;2;0.9325581395
51x27;256;3;6;2.5;0.9348837209
51x27;256;3;6;3;0.9348837209
51x27;256;3;8;2;0.9162790698
51x27;256;3;8;2.5;0.9255813953
51x27;256;3;8;3;0.9186046512
51x27;256;3;10;2;0.9046511628
51x27;256;3;10;2.5;0.911627907
51x27;256;3;10;3;0.9069767442
51x27;256;5;2;2;0.9813953488
51x27;256;5;2;2.5;0.9790697674
51x27;256;5;2;3;0.988372093
51x27;256;5;4;2;0.9674418605
51x27;256;5;4;2.5;0.9674418605
51x27;256;5;4;3;0.9651162791
51x27;256;5;6;2;0.9697674419
51x27;256;5;6;2.5;0.9744186047
51x27;256;5;6;3;0.9720930233
51x27;256;5;8;2;0.9558139535
51x27;256;5;8;2.5;0.9604651163
51x27;256;5;8;3;0.9651162791
51x27;256;5;10;2;0.9581395349
51x27;256;5;10;2.5;0.9581395349
51x27;256;5;10;3;0.9627906977
51x27;256;7;2;2;0.988372093
51x27;256;7;2;2.5;0.9906976744
51x27;256;7;2;3;0.9860465116
51x27;256;7;4;2;0.9813953488
51x27;256;7;4;2.5;0.9790697674
51x27;256;7;4;3;0.9813953488
51x27;256;7;6;2;0.9813953488
51x27;256;7;6;2.5;0.9860465116
51x27;256;7;6;3;0.9813953488
51x27;256;7;8;2;0.9697674419
51x27;256;7;8;2.5;0.9674418605
51x27;256;7;8;3;0.9697674419
51x27;256;7;10;2;0.9813953488
51x27;256;7;10;2.5;0.9790697674
51x27;256;7;10;3;0.9837209302
51x27;256;9;2;2;0.9837209302
51x27;256;9;2;2.5;0.976744186
51x27;256;9;2;3;0.9837209302
51x27;256;9;4;2;0.9860465116
51x27;256;9;4;2.5;0.9860465116
51x27;256;9;4;3;0.9837209302
51x27;256;9;6;2;0.9744186047
51x27;256;9;6;2.5;0.9744186047
51x27;256;9;6;3;0.9837209302
51x27;256;9;8;2;0.9813953488
51x27;256;9;8;2.5;0.9813953488
51x27;256;9;8;3;0.9813953488
51x27;256;9;10;2;0.9744186047
51x27;256;9;10;2.5;0.9790697674
51x27;256;9;10;3;0.9790697674
68x36;8;1;2;2;0.788372093
68x36;8;1;2;2.5;0.7860465116
68x36;8;1;2;3;0.823255814
68x36;8;1;4;2;0.7720930233
68x36;8;1;4;2.5;0.7627906977
68x36;8;1;4;3;0.7627906977
68x36;8;1;6;2;0.7581395349
68x36;8;1;6;2.5;0.7627906977
68x36;8;1;6;3;0.7534883721
68x36;8;1;8;2;0.7604651163
68x36;8;1;8;2.5;0.7441860465
68x36;8;1;8;3;0.723255814
68x36;8;1;10;2;0.7348837209
68x36;8;1;10;2.5;0.7209302326
68x36;8;1;10;3;0.7418604651
68x36;8;3;2;2;0.8813953488
68x36;8;3;2;2.5;0.8720930233
68x36;8;3;2;3;0.876744186
68x36;8;3;4;2;0.8813953488
68x36;8;3;4;2.5;0.8790697674
68x36;8;3;4;3;0.8813953488
68x36;8;3;6;2;0.8558139535
68x36;8;3;6;2.5;0.8744186047
68x36;8;3;6;3;0.8720930233
68x36;8;3;8;2;0.876744186
68x36;8;3;8;2.5;0.876744186
68x36;8;3;8;3;0.8534883721
68x36;8;3;10;2;0.8488372093
68x36;8;3;10;2.5;0.8488372093
68x36;8;3;10;3;0.8488372093
68x36;8;5;2;2;0.9302325581
68x36;8;5;2;2.5;0.9255813953
68x36;8;5;2;3;0.9418604651
68x36;8;5;4;2;0.9255813953
68x36;8;5;4;2.5;0.9302325581
68x36;8;5;4;3;0.9279069767
68x36;8;5;6;2;0.9093023256
68x36;8;5;6;2.5;0.9069767442
68x36;8;5;6;3;0.911627907
68x36;8;5;8;2;0.9162790698
68x36;8;5;8;2.5;0.9
68x36;8;5;8;3;0.9069767442
68x36;8;5;10;2;0.9046511628
68x36;8;5;10;2.5;0.9046511628
68x36;8;5;10;3;0.9093023256
68x36;8;7;2;2;0.9348837209
68x36;8;7;2;2.5;0.9348837209
68x36;8;7;2;3;0.9372093023
68x36;8;7;4;2;0.9348837209
68x36;8;7;4;2.5;0.9279069767
68x36;8;7;4;3;0.9325581395
68x36;8;7;6;2;0.9255813953
68x36;8;7;6;2.5;0.9255813953
68x36;8;7;6;3;0.9302325581
68x36;8;7;8;2;0.9279069767
68x36;8;7;8;2.5;0.911627907
68x36;8;7;8;3;0.9186046512
68x36;8;7;10;2;0.9325581395
68x36;8;7;10;2.5;0.9302325581
68x36;8;7;10;3;0.923255814
68x36;8;9;2;2;0.9279069767
68x36;8;9;2;2.5;0.9069767442
68x36;8;9;2;3;0.9209302326
68x36;8;9;4;2;0.9162790698
68x36;8;9;4;2.5;0.9186046512
68x36;8;9;4;3;0.9186046512
68x36;8;9;6;2;0.9325581395
68x36;8;9;6;2.5;0.9023255814
68x36;8;9;6;3;0.923255814
68x36;8;9;8;2;0.9255813953
68x36;8;9;8;2.5;0.923255814
68x36;8;9;8;3;0.9302325581
68x36;8;9;10;2;0.923255814
68x36;8;9;10;2.5;0.9279069767
68x36;8;9;10;3;0.9418604651
68x36;16;1;2;2;0.8441860465
68x36;16;1;2;2.5;0.8325581395
68x36;16;1;2;3;0.8674418605
68x36;16;1;4;2;0.8325581395
68x36;16;1;4;2.5;0.8395348837
68x36;16;1;4;3;0.8279069767
68x36;16;1;6;2;0.8348837209
68x36;16;1;6;2.5;0.8046511628
68x36;16;1;6;3;0.8069767442
68x36;16;1;8;2;0.8093023256
68x36;16;1;8;2.5;0.7906976744
68x36;16;1;8;3;0.8069767442
68x36;16;1;10;2;0.811627907
68x36;16;1;10;2.5;0.811627907
68x36;16;1;10;3;0.8093023256
68x36;16;3;2;2;0.9279069767
68x36;16;3;2;2.5;0.9255813953
68x36;16;3;2;3;0.923255814
68x36;16;3;4;2;0.9209302326
68x36;16;3;4;2.5;0.9139534884
68x36;16;3;4;3;0.9093023256
68x36;16;3;6;2;0.9023255814
68x36;16;3;6;2.5;0.9302325581
68x36;16;3;6;3;0.9209302326
68x36;16;3;8;2;0.9093023256
68x36;16;3;8;2.5;0.9093023256
68x36;16;3;8;3;0.9
68x36;16;3;10;2;0.8930232558
68x36;16;3;10;2.5;0.9023255814
68x36;16;3;10;3;0.8744186047
68x36;16;5;2;2;0.9558139535
68x36;16;5;2;2.5;0.9651162791
68x36;16;5;2;3;0.9558139535
68x36;16;5;4;2;0.9558139535
68x36;16;5;4;2.5;0.9558139535
68x36;16;5;4;3;0.9674418605
68x36;16;5;6;2;0.9558139535
68x36;16;5;6;2.5;0.9604651163
68x36;16;5;6;3;0.9511627907
68x36;16;5;8;2;0.9511627907
68x36;16;5;8;2.5;0.9558139535
68x36;16;5;8;3;0.9488372093
68x36;16;5;10;2;0.9604651163
68x36;16;5;10;2.5;0.9395348837
68x36;16;5;10;3;0.9441860465
68x36;16;7;2;2;0.9697674419
68x36;16;7;2;2.5;0.9697674419
68x36;16;7;2;3;0.9790697674
68x36;16;7;4;2;0.9720930233
68x36;16;7;4;2.5;0.9697674419
68x36;16;7;4;3;0.9744186047
68x36;16;7;6;2;0.9627906977
68x36;16;7;6;2.5;0.9720930233
68x36;16;7;6;3;0.9651162791
68x36;16;7;8;2;0.9697674419
68x36;16;7;8;2.5;0.9674418605
68x36;16;7;8;3;0.9674418605
68x36;16;7;10;2;0.9720930233
68x36;16;7;10;2.5;0.9627906977
68x36;16;7;10;3;0.9697674419
68x36;16;9;2;2;0.9674418605
68x36;16;9;2;2.5;0.9697674419
68x36;16;9;2;3;0.9604651163
68x36;16;9;4;2;0.9558139535
68x36;16;9;4;2.5;0.9581395349
68x36;16;9;4;3;0.9534883721
68x36;16;9;6;2;0.9651162791
68x36;16;9;6;2.5;0.9720930233
68x36;16;9;6;3;0.9604651163
68x36;16;9;8;2;0.9604651163
68x36;16;9;8;2.5;0.9674418605
68x36;16;9;8;3;0.9674418605
68x36;16;9;10;2;0.976744186
68x36;16;9;10;2.5;0.9627906977
68x36;16;9;10;3;0.976744186
68x36;32;1;2;2;0.8604651163
68x36;32;1;2;2.5;0.8697674419
68x36;32;1;2;3;0.8697674419
68x36;32;1;4;2;0.8534883721
68x36;32;1;4;2.5;0.8511627907
68x36;32;1;4;3;0.8651162791
68x36;32;1;6;2;0.8488372093
68x36;32;1;6;2.5;0.8348837209
68x36;32;1;6;3;0.8418604651
68x36;32;1;8;2;0.8209302326
68x36;32;1;8;2.5;0.8395348837
68x36;32;1;8;3;0.8348837209
68x36;32;1;10;2;0.8046511628
68x36;32;1;10;2.5;0.8
68x36;32;1;10;3;0.823255814
68x36;32;3;2;2;0.9395348837
68x36;32;3;2;2.5;0.9418604651
68x36;32;3;2;3;0.9395348837
68x36;32;3;4;2;0.9279069767
68x36;32;3;4;2.5;0.9209302326
68x36;32;3;4;3;0.9302325581
68x36;32;3;6;2;0.9279069767
68x36;32;3;6;2.5;0.923255814
68x36;32;3;6;3;0.9186046512
68x36;32;3;8;2;0.911627907
68x36;32;3;8;2.5;0.923255814
68x36;32;3;8;3;0.923255814
68x36;32;3;10;2;0.9255813953
68x36;32;3;10;2.5;0.9279069767
68x36;32;3;10;3;0.923255814
68x36;32;5;2;2;0.9744186047
68x36;32;5;2;2.5;0.9651162791
68x36;32;5;2;3;0.9697674419
68x36;32;5;4;2;0.9674418605
68x36;32;5;4;2.5;0.9813953488
68x36;32;5;4;3;0.9744186047
68x36;32;5;6;2;0.9651162791
68x36;32;5;6;2.5;0.9674418605
68x36;32;5;6;3;0.9627906977
68x36;32;5;8;2;0.9604651163
68x36;32;5;8;2.5;0.9674418605
68x36;32;5;8;3;0.9558139535
68x36;32;5;10;2;0.9581395349
68x36;32;5;10;2.5;0.9651162791
68x36;32;5;10;3;0.9558139535
68x36;32;7;2;2;0.9860465116
68x36;32;7;2;2.5;0.9860465116
68x36;32;7;2;3;0.9860465116
68x36;32;7;4;2;0.9813953488
68x36;32;7;4;2.5;0.9837209302
68x36;32;7;4;3;0.9813953488
68x36;32;7;6;2;0.9860465116
68x36;32;7;6;2.5;0.9906976744
68x36;32;7;6;3;0.988372093
68x36;32;7;8;2;0.9790697674
68x36;32;7;8;2.5;0.9744186047
68x36;32;7;8;3;0.9860465116
68x36;32;7;10;2;0.9790697674
68x36;32;7;10;2.5;0.9813953488
68x36;32;7;10;3;0.9744186047
68x36;32;9;2;2;0.976744186
68x36;32;9;2;2.5;0.9790697674
68x36;32;9;2;3;0.9744186047
68x36;32;9;4;2;0.9697674419
68x36;32;9;4;2.5;0.976744186
68x36;32;9;4;3;0.9697674419
68x36;32;9;6;2;0.976744186
68x36;32;9;6;2.5;0.976744186
68x36;32;9;6;3;0.9837209302
68x36;32;9;8;2;0.9674418605
68x36;32;9;8;2.5;0.9790697674
68x36;32;9;8;3;0.9790697674
68x36;32;9;10;2;0.9790697674
68x36;32;9;10;2.5;0.9720930233
68x36;32;9;10;3;0.9744186047
68x36;64;1;2;2;0.876744186
68x36;64;1;2;2.5;0.8813953488
68x36;64;1;2;3;0.8558139535
68x36;64;1;4;2;0.8372093023
68x36;64;1;4;2.5;0.8558139535
68x36;64;1;4;3;0.8511627907
68x36;64;1;6;2;0.8395348837
68x36;64;1;6;2.5;0.8255813953
68x36;64;1;6;3;0.8395348837
68x36;64;1;8;2;0.8186046512
68x36;64;1;8;2.5;0.8372093023
68x36;64;1;8;3;0.8255813953
68x36;64;1;10;2;0.8279069767
68x36;64;1;10;2.5;0.8209302326
68x36;64;1;10;3;0.8139534884
68x36;64;3;2;2;0.9511627907
68x36;64;3;2;2.5;0.9418604651
68x36;64;3;2;3;0.9488372093
68x36;64;3;4;2;0.9348837209
68x36;64;3;4;2.5;0.9325581395
68x36;64;3;4;3;0.9372093023
68x36;64;3;6;2;0.9325581395
68x36;64;3;6;2.5;0.9348837209
68x36;64;3;6;3;0.923255814
68x36;64;3;8;2;0.923255814
68x36;64;3;8;2.5;0.9279069767
68x36;64;3;8;3;0.9093023256
68x36;64;3;10;2;0.9209302326
68x36;64;3;10;2.5;0.9139534884
68x36;64;3;10;3;0.9255813953
68x36;64;5;2;2;0.9720930233
68x36;64;5;2;2.5;0.976744186
68x36;64;5;2;3;0.9813953488
68x36;64;5;4;2;0.9720930233
68x36;64;5;4;2.5;0.9720930233
68x36;64;5;4;3;0.9651162791
68x36;64;5;6;2;0.9744186047
68x36;64;5;6;2.5;0.9720930233
68x36;64;5;6;3;0.9744186047
68x36;64;5;8;2;0.9651162791
68x36;64;5;8;2.5;0.9674418605
68x36;64;5;8;3;0.9627906977
68x36;64;5;10;2;0.9720930233
68x36;64;5;10;2.5;0.9720930233
68x36;64;5;10;3;0.9744186047
68x36;64;7;2;2;0.9953488372
68x36;64;7;2;2.5;0.988372093
68x36;64;7;2;3;0.9906976744
68x36;64;7;4;2;0.9860465116
68x36;64;7;4;2.5;0.9860465116
68x36;64;7;4;3;0.988372093
68x36;64;7;6;2;0.9837209302
68x36;64;7;6;2.5;0.9837209302
68x36;64;7;6;3;0.9837209302
68x36;64;7;8;2;0.9860465116
68x36;64;7;8;2.5;0.988372093
68x36;64;7;8;3;0.9860465116
68x36;64;7;10;2;0.9837209302
68x36;64;7;10;2.5;0.9813953488
68x36;64;7;10;3;0.976744186
68x36;64;9;2;2;0.9813953488
68x36;64;9;2;2.5;0.9697674419
68x36;64;9;2;3;0.976744186
68x36;64;9;4;2;0.9744186047
68x36;64;9;4;2.5;0.9790697674
68x36;64;9;4;3;0.9790697674
68x36;64;9;6;2;0.9744186047
68x36;64;9;6;2.5;0.9697674419
68x36;64;9;6;3;0.9697674419
68x36;64;9;8;2;0.9744186047
68x36;64;9;8;2.5;0.9813953488
68x36;64;9;8;3;0.9744186047
68x36;64;9;10;2;0.9720930233
68x36;64;9;10;2.5;0.9790697674
68x36;64;9;10;3;0.9813953488
68x36;128;1;2;2;0.888372093
68x36;128;1;2;2.5;0.8720930233
68x36;128;1;2;3;0.8627906977
68x36;128;1;4;2;0.8488372093
68x36;128;1;4;2.5;0.8627906977
68x36;128;1;4;3;0.8534883721
68x36;128;1;6;2;0.811627907
68x36;128;1;6;2.5;0.8325581395
68x36;128;1;6;3;0.8441860465
68x36;128;1;8;2;0.8418604651
68x36;128;1;8;2.5;0.8418604651
68x36;128;1;8;3;0.8162790698
68x36;128;1;10;2;0.8093023256
68x36;128;1;10;2.5;0.8255813953
68x36;128;1;10;3;0.823255814
68x36;128;3;2;2;0.9488372093
68x36;128;3;2;2.5;0.9465116279
68x36;128;3;2;3;0.9534883721
68x36;128;3;4;2;0.9395348837
68x36;128;3;4;2.5;0.9302325581
68x36;128;3;4;3;0.9348837209
68x36;128;3;6;2;0.9279069767
68x36;128;3;6;2.5;0.9348837209
68x36;128;3;6;3;0.9302325581
68x36;128;3;8;2;0.9302325581
68x36;128;3;8;2.5;0.9162790698
68x36;128;3;8;3;0.911627907
68x36;128;3;10;2;0.9139534884
68x36;128;3;10;2.5;0.9209302326
68x36;128;3;10;3;0.9209302326
68x36;128;5;2;2;0.9790697674
68x36;128;5;2;2.5;0.9720930233
68x36;128;5;2;3;0.9790697674
68x36;128;5;4;2;0.9744186047
68x36;128;5;4;2.5;0.9837209302
68x36;128;5;4;3;0.9837209302
68x36;128;5;6;2;0.9744186047
68x36;128;5;6;2.5;0.9720930233
68x36;128;5;6;3;0.9604651163
68x36;128;5;8;2;0.9697674419
68x36;128;5;8;2.5;0.9720930233
68x36;128;5;8;3;0.9627906977
68x36;128;5;10;2;0.9627906977
68x36;128;5;10;2.5;0.9674418605
68x36;128;5;10;3;0.9627906977
68x36;128;7;2;2;0.9930232558
68x36;128;7;2;2.5;0.9837209302
68x36;128;7;2;3;0.9837209302
68x36;128;7;4;2;0.9906976744
68x36;128;7;4;2.5;0.988372093
68x36;128;7;4;3;0.9813953488
68x36;128;7;6;2;0.9744186047
68x36;128;7;6;2.5;0.9790697674
68x36;128;7;6;3;0.9697674419
68x36;128;7;8;2;0.9860465116
68x36;128;7;8;2.5;0.9813953488
68x36;128;7;8;3;0.9790697674
68x36;128;7;10;2;0.9837209302
68x36;128;7;10;2.5;0.9860465116
68x36;128;7;10;3;0.9860465116
68x36;128;9;2;2;0.9790697674
68x36;128;9;2;2.5;0.9837209302
68x36;128;9;2;3;0.9790697674
68x36;128;9;4;2;0.976744186
68x36;128;9;4;2.5;0.9790697674
68x36;128;9;4;3;0.9790697674
68x36;128;9;6;2;0.9744186047
68x36;128;9;6;2.5;0.9744186047
68x36;128;9;6;3;0.9720930233
68x36;128;9;8;2;0.9744186047
68x36;128;9;8;2.5;0.9790697674
68x36;128;9;8;3;0.9744186047
68x36;128;9;10;2;0.9813953488
68x36;128;9;10;2.5;0.9744186047
68x36;128;9;10;3;0.9790697674
68x36;256;1;2;2;0.8651162791
68x36;256;1;2;2.5;0.8651162791
68x36;256;1;2;3;0.8744186047
68x36;256;1;4;2;0.8558139535
68x36;256;1;4;2.5;0.8697674419
68x36;256;1;4;3;0.8627906977
68x36;256;1;6;2;0.8395348837
68x36;256;1;6;2.5;0.8348837209
68x36;256;1;6;3;0.8302325581
68x36;256;1;8;2;0.8255813953
68x36;256;1;8;2.5;0.8046511628
68x36;256;1;8;3;0.8348837209
68x36;256;1;10;2;0.8023255814
68x36;256;1;10;2.5;0.811627907
68x36;256;1;10;3;0.8209302326
68x36;256;3;2;2;0.9465116279
68x36;256;3;2;2.5;0.9418604651
68x36;256;3;2;3;0.9418604651
68x36;256;3;4;2;0.9348837209
68x36;256;3;4;2.5;0.9255813953
68x36;256;3;4;3;0.9325581395
68x36;256;3;6;2;0.9279069767
68x36;256;3;6;2.5;0.923255814
68x36;256;3;6;3;0.9348837209
68x36;256;3;8;2;0.911627907
68x36;256;3;8;2.5;0.9139534884
68x36;256;3;8;3;0.9186046512
68x36;256;3;10;2;0.911627907
68x36;256;3;10;2.5;0.9162790698
68x36;256;3;10;3;0.9093023256
68x36;256;5;2;2;0.9744186047
68x36;256;5;2;2.5;0.9837209302
68x36;256;5;2;3;0.9790697674
68x36;256;5;4;2;0.9651162791
68x36;256;5;4;2.5;0.976744186
68x36;256;5;4;3;0.9697674419
68x36;256;5;6;2;0.9651162791
68x36;256;5;6;2.5;0.9674418605
68x36;256;5;6;3;0.9627906977
68x36;256;5;8;2;0.9720930233
68x36;256;5;8;2.5;0.9697674419
68x36;256;5;8;3;0.9697674419
68x36;256;5;10;2;0.9627906977
68x36;256;5;10;2.5;0.9627906977
68x36;256;5;10;3;0.9674418605
68x36;256;7;2;2;0.976744186
68x36;256;7;2;2.5;0.9813953488
68x36;256;7;2;3;0.9813953488
68x36;256;7;4;2;0.9906976744
68x36;256;7;4;2.5;0.9930232558
68x36;256;7;4;3;0.9837209302
68x36;256;7;6;2;0.9813953488
68x36;256;7;6;2.5;0.9813953488
68x36;256;7;6;3;0.9790697674
68x36;256;7;8;2;0.9790697674
68x36;256;7;8;2.5;0.9790697674
68x36;256;7;8;3;0.9813953488
68x36;256;7;10;2;0.9790697674
68x36;256;7;10;2.5;0.9790697674
68x36;256;7;10;3;0.9790697674
68x36;256;9;2;2;0.976744186
68x36;256;9;2;2.5;0.976744186
68x36;256;9;2;3;0.976744186
68x36;256;9;4;2;0.9674418605
68x36;256;9;4;2.5;0.9674418605
68x36;256;9;4;3;0.9651162791
68x36;256;9;6;2;0.9837209302
68x36;256;9;6;2.5;0.9813953488
68x36;256;9;6;3;0.9837209302
68x36;256;9;8;2;0.9744186047
68x36;256;9;8;2.5;0.976744186
68x36;256;9;8;3;0.9790697674
68x36;256;9;10;2;0.9790697674
68x36;256;9;10;2.5;0.9790697674
68x36;256;9;10;3;0.9790697674
