id; time; WIN<qty=25>; IND<qty=5>; WDO<qty=6>; DOL<qty=5>;
217; 2016-03-01 13:51:47.788 BRT; -0.000158; -0.000389; 0.000079; 0.000089;
218; 2016-03-01 13:52:51.844 BRT; -0.000338; -0.000502; 0.000853; 0.000716;
219; 2016-03-01 13:53:55.856 BRT; -0.000032; -0.000164; 0.001105; 0.001093;
220; 2016-03-01 13:54:59.869 BRT; -0.000356; -0.000502; -0.000779; -0.001042;
221; 2016-03-01 13:56:04.520 BRT; -0.000315; -0.000502; -0.000025; -0.000037;
222; 2016-03-01 13:57:08.103 BRT; -0.000126; -0.000390; 0.000352; 0.000340;
223; 2016-03-01 13:58:12.151 BRT; -0.001099; -0.001290; -0.000151; -0.000162;
224; 2016-03-01 13:59:16.202 BRT; -0.001179; -0.001289; -0.000402; -0.000665;
225; 2016-03-01 14:00:20.221 BRT; -0.000351; -0.000501; -0.000277; -0.000414;
226; 2016-03-01 14:01:24.225 BRT; -0.000782; -0.000838; -0.000758; -0.000791;
227; 2016-03-01 14:02:28.277 BRT; -0.001357; -0.001400; -0.000025; -0.000037;
228; 2016-03-01 14:03:32.278 BRT; -0.001122; -0.001398; 0.000729; 0.000591;
229; 2016-03-01 14:04:36.288 BRT; -0.000843; -0.000949; 0.000226; 0.000215;
230; 2016-03-01 14:05:40.288 BRT; 0.000081; -0.000164; 0.000730; 0.000718;
231; 2016-03-01 14:06:44.304 BRT; -0.001211; -0.001285; -0.000151; -0.000289;
232; 2016-03-01 14:07:48.361 BRT; -0.000273; -0.000388; -0.000655; -0.000666;
233; 2016-03-01 14:08:52.367 BRT; -0.000681; -0.000836; -0.000004; -0.000037;
234; 2016-03-01 14:09:56.367 BRT; -0.000950; -0.001059; -0.000403; -0.000414;
235; 2016-03-01 14:11:00.436 BRT; 0.000533; 0.000284; -0.000151; -0.000037;
236; 2016-03-01 14:12:04.486 BRT; 0.000291; 0.000060; -0.000675; -0.000666;
237; 2016-03-01 14:13:08.498 BRT; -0.000282; -0.000388; -0.000025; -0.000037;
238; 2016-03-01 14:14:12.498 BRT; -0.000632; -0.000724; -0.000780; -0.000792;
239; 2016-03-01 14:15:16.500 BRT; 0.001071; 0.000845; -0.000507; -0.000665;
240; 2016-03-01 14:16:20.503 BRT; -0.000898; -0.001061; -0.000528; -0.000539;
241; 2016-03-01 14:17:24.524 BRT; 0.001121; 0.000958; -0.000653; -0.000791;
242; 2016-03-01 14:18:28.524 BRT; 0.000440; 0.000285; -0.000151; -0.000162;
243; 2016-03-01 14:19:32.526 BRT; -0.000607; -0.000726; -0.000569; -0.000665;
244; 2016-03-01 14:20:36.527 BRT; -0.000216; -0.000164; -0.000151; -0.000162;
245; 2016-03-01 14:21:40.633 BRT; -0.000872; -0.001063; 0.000100; 0.000089;
246; 2016-03-01 14:22:44.642 BRT; 0.001119; 0.000847; -0.000527; -0.000539;
247; 2016-03-01 14:23:48.710 BRT; 0.000711; 0.000735; -0.000527; -0.000539;
248; 2016-03-01 14:24:52.756 BRT; -0.000527; -0.000615; 0.000226; 0.000214;
249; 2016-03-01 14:25:56.796 BRT; 0.000000; -0.000164; -0.000088; -0.000162;
250; 2016-03-01 14:27:00.852 BRT; -0.000275; -0.000390; -0.000151; -0.000288;
251; 2016-03-01 14:28:04.860 BRT; -0.000275; -0.000390; -0.000402; -0.000413;
252; 2016-03-01 14:29:08.861 BRT; 0.000000; -0.000164; -0.000402; -0.000413;
253; 2016-03-01 14:30:12.866 BRT; 0.000230; 0.000061; -0.000443; -0.000413;
254; 2016-03-01 14:31:17.170 BRT; -0.000473; -0.000728; -0.000276; -0.000413;
255; 2016-03-01 14:32:21.230 BRT; -0.001577; -0.001629; 0.000351; 0.000340;
256; 2016-03-01 14:33:25.170 BRT; -0.000054; -0.000277; -0.000151; -0.000288;
257; 2016-03-01 14:34:29.231 BRT; -0.000797; -0.001065; -0.000527; -0.000539;
258; 2016-03-01 14:35:33.302 BRT; -0.000535; -0.000727; -0.000025; -0.000162;
259; 2016-03-01 14:36:37.318 BRT; -0.000823; -0.001064; 0.000351; 0.000214;
260; 2016-03-01 14:37:41.320 BRT; 0.000265; 0.000173; -0.000151; -0.000162;
261; 2016-03-01 14:38:45.321 BRT; 0.000040; -0.000052; -0.001531; -0.001669;
262; 2016-03-01 14:39:49.356 BRT; -0.000072; -0.000164; -0.000527; -0.000538;
263; 2016-03-01 14:40:53.393 BRT; -0.000918; -0.001065; -0.000610; -0.000663;
264; 2016-03-01 14:41:57.457 BRT; 0.000562; 0.000286; -0.000777; -0.000788;
265; 2016-03-01 14:43:01.459 BRT; -0.000563; -0.000727; -0.000213; -0.000287;
266; 2016-03-01 14:44:05.477 BRT; -0.001130; -0.001177; 0.000351; 0.000339;
267; 2016-03-01 14:45:09.497 BRT; -0.000117; -0.000164; -0.000276; -0.000412;
268; 2016-03-01 14:46:13.560 BRT; -0.001093; -0.001176; -0.000338; -0.000287;
269; 2016-03-01 14:47:17.602 BRT; -0.000917; -0.000951; -0.000025; -0.000037;
270; 2016-03-01 14:48:21.602 BRT; -0.000512; -0.000613; 0.000351; 0.000339;
271; 2016-03-01 14:49:25.643 BRT; 0.000831; 0.000622; -0.000025; -0.000037;
272; 2016-03-01 14:50:29.700 BRT; -0.000225; -0.000277; 0.000142; 0.000214;
273; 2016-03-01 14:51:33.700 BRT; -0.000013; -0.000164; 0.000100; 0.000089;
274; 2016-03-01 14:52:37.753 BRT; -0.002101; -0.002301; -0.000527; -0.000538;
275; 2016-03-01 14:53:41.763 BRT; 0.000278; 0.000173; -0.000025; -0.000162;
276; 2016-03-01 14:54:45.827 BRT; -0.000171; -0.000276; -0.000652; -0.000663;
277; 2016-03-01 14:55:49.834 BRT; 0.001353; 0.001184; -0.000192; -0.000287;
278; 2016-03-01 14:56:53.835 BRT; -0.001342; -0.001402; 0.000100; 0.000089;
279; 2016-03-01 14:57:57.929 BRT; -0.000297; -0.000389; -0.000276; -0.000287;
280; 2016-03-01 14:59:02.560 BRT; -0.000792; -0.000839; -0.000025; -0.000162;
281; 2016-03-01 15:00:06.162 BRT; -0.000337; -0.000614; -0.000526; -0.000538;
282; 2016-03-01 15:01:10.227 BRT; -0.000130; -0.000276; -0.000651; -0.000788;
283; 2016-03-01 15:02:14.385 BRT; -0.000472; -0.000726; -0.000275; -0.000412;
284; 2016-03-01 15:03:18.396 BRT; 0.000000; -0.000164; -0.000150; -0.000287;
285; 2016-03-01 15:04:22.425 BRT; -0.001304; -0.001401; 0.000413; 0.000214;
286; 2016-03-01 15:05:26.442 BRT; 0.000368; 0.000173; -0.000547; -0.000663;
287; 2016-03-01 15:06:30.634 BRT; -0.000571; -0.000614; -0.000276; -0.000287;
288; 2016-03-01 15:07:34.646 BRT; -0.000975; -0.001175; 0.000851; 0.000840;
289; 2016-03-01 15:08:38.959 BRT; -0.000714; -0.000950; -0.000171; -0.000413;
290; 2016-03-01 15:09:43.110 BRT; -0.000561; -0.000613; -0.000401; -0.000538;
291; 2016-03-01 15:10:47.120 BRT; 0.000817; 0.000734; 0.000727; 0.000715;
292; 2016-03-01 15:11:51.472 BRT; -0.001096; -0.001175; -0.000652; -0.000664;
