id; time; WIN<qty=25>; IND<qty=5>; WDO<qty=6>; DOL<qty=5>;
173; 2016-03-01 13:04:49.775 BRT; 0.000716; 0.000514; -0.000524; -0.000661;
174; 2016-03-01 13:05:53.881 BRT; -0.000724; -0.000957; -0.000025; -0.000036;
175; 2016-03-01 13:06:57.900 BRT; -0.000707; -0.000958; -0.000275; -0.000286;
176; 2016-03-01 13:08:01.978 BRT; -0.000390; -0.000505; -0.000275; -0.000286;
177; 2016-03-01 13:09:05.998 BRT; -0.000539; -0.000619; -0.000150; -0.000286;
178; 2016-03-01 13:10:10.100 BRT; 0.001088; 0.000968; -0.000025; -0.000036;
179; 2016-03-01 13:11:14.157 BRT; -0.000158; -0.000278; 0.000100; -0.000036;
180; 2016-03-01 13:12:18.411 BRT; 0.000258; 0.000174; -0.000025; -0.000161;
181; 2016-03-01 13:13:22.414 BRT; -0.000375; -0.000391; 0.000474; 0.000463;
182; 2016-03-01 13:14:26.427 BRT; 0.000651; 0.000400; -0.000524; -0.000535;
183; 2016-03-01 13:15:30.642 BRT; -0.000289; -0.000504; -0.000774; -0.000910;
184; 2016-03-01 13:16:34.643 BRT; 0.000859; 0.000739; -0.000025; -0.000161;
185; 2016-03-01 13:17:38.724 BRT; 0.000113; -0.000052; -0.000150; -0.000286;
186; 2016-03-01 13:18:42.724 BRT; -0.000113; -0.000277; -0.001398; -0.001410;
187; 2016-03-01 13:19:46.757 BRT; 0.000338; 0.000174; -0.001504; -0.001536;
188; 2016-03-01 13:20:50.780 BRT; -0.000974; -0.001066; -0.000651; -0.000662;
189; 2016-03-01 13:21:54.780 BRT; 0.000257; 0.000174; -0.000401; -0.000663;
190; 2016-03-01 13:22:58.797 BRT; -0.000496; -0.000615; 0.000476; 0.000339;
191; 2016-03-01 13:24:02.810 BRT; 0.000455; 0.000399; -0.000171; -0.000287;
192; 2016-03-01 13:25:06.821 BRT; -0.000338; -0.000615; -0.000651; -0.000662;
193; 2016-03-01 13:26:10.828 BRT; 0.000464; 0.000399; -0.000902; -0.000913;
194; 2016-03-01 13:27:14.860 BRT; 0.000117; -0.000052; -0.000777; -0.000914;
195; 2016-03-01 13:28:18.984 BRT; -0.000392; -0.000614; 0.000226; 0.000214;
196; 2016-03-01 13:29:23.142 BRT; -0.000113; -0.000277; -0.000652; -0.000663;
197; 2016-03-01 13:30:27.156 BRT; 0.000337; 0.000061; -0.000276; -0.000287;
198; 2016-03-01 13:31:31.182 BRT; -0.000288; -0.000389; 0.000038; -0.000037;
199; 2016-03-01 13:32:35.211 BRT; 0.000674; 0.000510; -0.000422; -0.000538;
200; 2016-03-01 13:33:39.285 BRT; -0.000301; -0.000389; -0.000151; -0.000162;
201; 2016-03-01 13:34:43.289 BRT; -0.001011; -0.001287; -0.000276; -0.000413;
202; 2016-03-01 13:35:47.290 BRT; -0.000261; -0.000501; -0.000778; -0.000789;
203; 2016-03-01 13:36:51.291 BRT; -0.000432; -0.000614; -0.000151; -0.000162;
204; 2016-03-01 13:37:55.303 BRT; -0.000818; -0.001063; -0.000151; -0.000288;
205; 2016-03-01 13:38:59.311 BRT; -0.000193; -0.000389; 0.000226; 0.000340;
206; 2016-03-01 13:40:03.317 BRT; 0.000270; 0.000173; -0.000527; -0.000538;
207; 2016-03-01 13:41:07.327 BRT; -0.000966; -0.001175; -0.000151; -0.000162;
208; 2016-03-01 13:42:11.429 BRT; -0.000274; -0.000277; 0.000226; 0.000214;
209; 2016-03-01 13:43:15.445 BRT; -0.000342; -0.000614; -0.000151; -0.000162;
210; 2016-03-01 13:44:19.450 BRT; -0.000711; -0.000951; 0.000100; -0.000037;
